billing_id,subscription_id,customer_id,billing_date,due_date,base_amount,additional_charges,tax_amount,total_amount,payment_amount,payment_date,payment_method,status,billing_cycle
BILL-1234573105,SUB-10000373,CUS-10248,2025-04-01,2025-04-15,56.42,0,6.15,62.57,62.57,2025-04-15,Bank Transfer,Paid,2025-04-01
BILL-1234573106,SUB-10000373,CUS-10248,2025-05-01,2025-05-15,56.42,0,5.2,61.62,null,null,null,Unpaid,2025-05-01
BILL-1234573107,SUB-10000373,CUS-10248,2025-06-01,2025-06-15,56.42,0,5.77,62.19,62.19,2025-06-12,Check,Paid,2025-06-01
BILL-1234573108,SUB-10000374,CUS-10249,2025-04-01,2025-04-15,132.71,0,13.88,146.59,146.59,2025-04-09,Check,Paid,2025-04-01
BILL-1234573109,SUB-10000374,CUS-10249,2025-05-01,2025-05-15,132.71,0,14.79,147.5,147.5,2025-05-05,Check,Paid,2025-05-01
BILL-1234573110,SUB-10000374,CUS-10249,2025-06-01,2025-06-15,132.71,23.67,18.24,174.62,null,null,null,Unpaid,2025-06-01
BILL-1234573111,SUB-10000375,CUS-10250,2024-03-01,2024-03-15,69.99,0,6.62,76.61,76.61,2024-03-06,PayPal,Paid,2024-03-01
BILL-1234573112,SUB-10000375,CUS-10250,2024-04-01,2024-04-15,69.99,0,7.88,77.87,77.87,2024-04-11,PayPal,Paid,2024-04-01
BILL-1234573113,SUB-10000375,CUS-10250,2024-05-01,2024-05-15,69.99,27.22,8.61,105.82,105.82,2024-05-09,Credit Card,Paid,2024-05-01
BILL-1234573114,SUB-10000375,CUS-10250,2024-06-01,2024-06-15,69.99,0,7.8,77.79,77.79,2024-06-10,Credit Card,Paid,2024-06-01
BILL-1234573115,SUB-10000375,CUS-10250,2024-07-01,2024-07-15,69.99,0,6.69,76.68,76.68,2024-07-18,Bank Transfer,Paid,2024-07-01
BILL-1234573116,SUB-10000375,CUS-10250,2024-08-01,2024-08-15,69.99,0,7.84,77.83,77.83,2024-08-03,Bank Transfer,Paid,2024-08-01
BILL-1234573117,SUB-10000375,CUS-10250,2024-09-01,2024-09-15,69.99,0,6.36,76.35,76.35,2024-09-11,Check,Paid,2024-09-01
BILL-1234573118,SUB-10000375,CUS-10250,2024-10-01,2024-10-15,69.99,0,7.33,77.32,77.32,2024-10-13,PayPal,Paid,2024-10-01
BILL-1234573119,SUB-10000375,CUS-10250,2024-11-01,2024-11-15,69.99,15.79,8.62,94.4,94.4,2024-11-12,Check,Paid,2024-11-01
BILL-1234573120,SUB-10000375,CUS-10250,2024-12-01,2024-12-15,69.99,41.1,13.12,124.21,124.21,2024-12-17,Bank Transfer,Paid,2024-12-01
BILL-1234573121,SUB-10000375,CUS-10250,2025-01-01,2025-01-15,69.99,0,7.08,77.07,77.07,2025-01-03,Bank Transfer,Paid,2025-01-01
BILL-1234573122,SUB-10000375,CUS-10250,2025-02-01,2025-02-15,69.99,0,7.52,77.51,77.51,2025-02-10,Check,Paid,2025-02-01
BILL-1234573123,SUB-10000375,CUS-10250,2025-03-01,2025-03-15,69.99,28.45,8.05,106.49,106.49,2025-03-11,PayPal,Paid,2025-03-01
BILL-1234573124,SUB-10000375,CUS-10250,2025-04-01,2025-04-15,69.99,0,5.6,75.59,75.59,2025-04-05,Check,Paid,2025-04-01
BILL-1234573125,SUB-10000375,CUS-10250,2025-05-01,2025-05-15,69.99,0,6.83,76.82,76.82,2025-05-11,Credit Card,Paid,2025-05-01
BILL-1234573126,SUB-10000375,CUS-10250,2025-06-01,2025-06-15,69.99,0,8.07,78.06,78.06,2025-06-03,PayPal,Paid,2025-06-01
BILL-1234573127,SUB-10000377,CUS-10252,2024-01-01,2024-01-15,98.52,38.96,15,152.48,152.48,2024-01-07,PayPal,Paid,2024-01-01
BILL-1234573128,SUB-10000377,CUS-10252,2024-02-01,2024-02-15,98.52,0,9.49,108.01,108.01,2024-02-16,Credit Card,Paid,2024-02-01
BILL-1234573129,SUB-10000377,CUS-10252,2024-03-01,2024-03-15,98.52,42.28,11.95,152.75,152.75,2024-03-05,PayPal,Paid,2024-03-01
BILL-1234573130,SUB-10000377,CUS-10252,2024-04-01,2024-04-15,98.52,29.47,13.9,141.89,141.89,2024-04-15,Bank Transfer,Paid,2024-04-01
BILL-1234573131,SUB-10000377,CUS-10252,2024-05-01,2024-05-15,98.52,0,9.13,107.65,107.65,2024-05-04,PayPal,Paid,2024-05-01
BILL-1234573132,SUB-10000377,CUS-10252,2024-06-01,2024-06-15,98.52,0,9.78,108.3,108.3,2024-06-02,Credit Card,Paid,2024-06-01
BILL-1234573133,SUB-10000377,CUS-10252,2024-07-01,2024-07-15,98.52,18.24,10.99,127.75,127.75,2024-07-16,PayPal,Paid,2024-07-01
BILL-1234573134,SUB-10000377,CUS-10252,2024-08-01,2024-08-15,98.52,0,9.4,107.92,107.92,2024-08-11,PayPal,Paid,2024-08-01
BILL-1234573135,SUB-10000377,CUS-10252,2024-09-01,2024-09-15,98.52,0,10.92,109.44,109.44,2024-09-18,PayPal,Paid,2024-09-01
BILL-1234573136,SUB-10000377,CUS-10252,2024-10-01,2024-10-15,98.52,21.03,10.14,129.69,129.69,2024-10-14,Bank Transfer,Paid,2024-10-01
BILL-1234573137,SUB-10000377,CUS-10252,2024-11-01,2024-11-15,98.52,0,10.15,108.67,108.67,2024-11-08,Check,Paid,2024-11-01
BILL-1234573138,SUB-10000377,CUS-10252,2024-12-01,2024-12-15,98.52,5.35,8.36,112.23,112.23,2024-12-18,Bank Transfer,Paid,2024-12-01
BILL-1234573139,SUB-10000377,CUS-10252,2025-01-01,2025-01-15,98.52,0,10.84,109.36,109.36,2025-01-13,PayPal,Paid,2025-01-01
BILL-1234573140,SUB-10000377,CUS-10252,2025-02-01,2025-02-15,98.52,46.33,15.66,160.51,160.51,2025-02-11,Bank Transfer,Paid,2025-02-01
BILL-1234573141,SUB-10000377,CUS-10252,2025-03-01,2025-03-15,98.52,11.32,12.14,121.98,121.98,2025-03-04,Credit Card,Paid,2025-03-01
BILL-1234573142,SUB-10000377,CUS-10252,2025-04-01,2025-04-15,98.52,0,11.59,110.11,null,null,null,Unpaid,2025-04-01
BILL-1234573143,SUB-10000377,CUS-10252,2025-05-01,2025-05-15,98.52,34.96,15.72,149.2,null,null,null,Unpaid,2025-05-01
BILL-1234573144,SUB-10000377,CUS-10252,2025-06-01,2025-06-15,98.52,0,10.55,109.07,null,null,null,Late,2025-06-01
BILL-1234573145,SUB-10000378,CUS-10253,2025-01-01,2025-01-15,179.61,0,16.98,196.59,196.59,2025-01-13,Check,Paid,2025-01-01
BILL-1234573146,SUB-10000378,CUS-10253,2025-02-01,2025-02-15,179.61,5.31,17.75,202.67,202.67,2025-02-16,Check,Paid,2025-02-01
BILL-1234573147,SUB-10000378,CUS-10253,2025-03-01,2025-03-15,179.61,0,19.69,199.3,199.3,2025-03-02,Check,Paid,2025-03-01
BILL-1234573148,SUB-10000378,CUS-10253,2025-04-01,2025-04-15,179.61,0,20.33,199.94,null,null,null,Late,2025-04-01
BILL-1234573149,SUB-10000378,CUS-10253,2025-05-01,2025-05-15,179.61,0,17.89,197.5,197.5,2025-05-10,Check,Paid,2025-05-01
BILL-1234573150,SUB-10000378,CUS-10253,2025-06-01,2025-06-15,179.61,33.94,21.71,235.26,null,null,null,Late,2025-06-01
BILL-1234573151,SUB-10000379,CUS-10254,2024-01-01,2024-01-15,101.77,0,8.68,110.45,110.45,2024-01-05,Bank Transfer,Paid,2024-01-01
BILL-1234573152,SUB-10000379,CUS-10254,2024-02-01,2024-02-15,101.77,13.19,10.84,125.8,125.8,2024-02-09,Bank Transfer,Paid,2024-02-01
BILL-1234573153,SUB-10000379,CUS-10254,2024-03-01,2024-03-15,101.77,40.46,12.64,154.87,154.87,2024-03-07,Check,Paid,2024-03-01
BILL-1234573154,SUB-10000379,CUS-10254,2024-04-01,2024-04-15,101.77,0,10.94,112.71,112.71,2024-04-16,Credit Card,Paid,2024-04-01
BILL-1234573155,SUB-10000379,CUS-10254,2024-05-01,2024-05-15,101.77,0,11.01,112.78,112.78,2024-05-08,Credit Card,Paid,2024-05-01
BILL-1234573156,SUB-10000379,CUS-10254,2024-06-01,2024-06-15,101.77,0,9.6,111.37,111.37,2024-06-04,Credit Card,Paid,2024-06-01
BILL-1234573157,SUB-10000379,CUS-10254,2024-07-01,2024-07-15,101.77,0,11.37,113.14,113.14,2024-07-14,PayPal,Paid,2024-07-01
BILL-1234573158,SUB-10000379,CUS-10254,2024-08-01,2024-08-15,101.77,0,11.97,113.74,113.74,2024-08-06,PayPal,Paid,2024-08-01
BILL-1234573159,SUB-10000379,CUS-10254,2024-09-01,2024-09-15,101.77,0,11.43,113.2,113.2,2024-09-13,Credit Card,Paid,2024-09-01
BILL-1234573160,SUB-10000379,CUS-10254,2024-10-01,2024-10-15,101.77,0,10.18,111.95,111.95,2024-10-14,Bank Transfer,Paid,2024-10-01
BILL-1234573161,SUB-10000379,CUS-10254,2024-11-01,2024-11-15,101.77,30.38,11.97,144.12,144.12,2024-11-15,Check,Paid,2024-11-01
BILL-1234573162,SUB-10000379,CUS-10254,2024-12-01,2024-12-15,101.77,35.6,15.66,153.03,153.03,2024-12-18,Credit Card,Paid,2024-12-01
BILL-1234573163,SUB-10000379,CUS-10254,2025-01-01,2025-01-15,101.77,0,8.68,110.45,110.45,2025-01-08,Check,Paid,2025-01-01
BILL-1234573164,SUB-10000379,CUS-10254,2025-02-01,2025-02-15,101.77,0,9.04,110.81,110.81,2025-02-15,PayPal,Paid,2025-02-01
BILL-1234573165,SUB-10000379,CUS-10254,2025-03-01,2025-03-15,101.77,0,8.31,110.08,110.08,2025-03-06,Credit Card,Paid,2025-03-01
BILL-1234573166,SUB-10000379,CUS-10254,2025-04-01,2025-04-15,101.77,0,10.85,112.62,112.62,2025-04-07,Check,Paid,2025-04-01
BILL-1234573167,SUB-10000379,CUS-10254,2025-05-01,2025-05-15,101.77,0,12.2,113.97,113.97,2025-05-07,Bank Transfer,Paid,2025-05-01
BILL-1234573168,SUB-10000379,CUS-10254,2025-06-01,2025-06-15,101.77,0,10.69,112.46,112.46,2025-06-08,Credit Card,Paid,2025-06-01
BILL-1234573169,SUB-10000381,CUS-10255,2024-01-01,2024-01-15,60.13,0,6.75,66.88,66.88,2024-01-15,PayPal,Paid,2024-01-01
BILL-1234573170,SUB-10000381,CUS-10255,2024-02-01,2024-02-15,60.13,0,6.07,66.2,66.2,2024-02-06,Check,Paid,2024-02-01
BILL-1234573171,SUB-10000381,CUS-10255,2024-03-01,2024-03-15,60.13,0,5.58,65.71,65.71,2024-03-14,Check,Paid,2024-03-01
BILL-1234573172,SUB-10000381,CUS-10255,2024-04-01,2024-04-15,60.13,41.3,12,113.43,113.43,2024-04-08,Bank Transfer,Paid,2024-04-01
BILL-1234573173,SUB-10000381,CUS-10255,2024-05-01,2024-05-15,60.13,0,6.11,66.24,66.24,2024-05-06,Bank Transfer,Paid,2024-05-01
BILL-1234573174,SUB-10000381,CUS-10255,2024-06-01,2024-06-15,60.13,47.36,12.37,119.86,119.86,2024-06-14,Check,Paid,2024-06-01
BILL-1234573175,SUB-10000381,CUS-10255,2024-07-01,2024-07-15,60.13,0,4.92,65.05,65.05,2024-07-15,Check,Paid,2024-07-01
BILL-1234573176,SUB-10000381,CUS-10255,2024-08-01,2024-08-15,60.13,0,6.79,66.92,66.92,2024-08-07,Check,Paid,2024-08-01
BILL-1234573177,SUB-10000381,CUS-10255,2024-09-01,2024-09-15,60.13,0,5.31,65.44,65.44,2024-09-04,PayPal,Paid,2024-09-01
BILL-1234573178,SUB-10000381,CUS-10255,2024-10-01,2024-10-15,60.13,14.14,6.39,80.66,80.66,2024-10-02,Credit Card,Paid,2024-10-01
BILL-1234573179,SUB-10000381,CUS-10255,2024-11-01,2024-11-15,60.13,0,6.6,66.73,66.73,2024-11-11,Check,Paid,2024-11-01
BILL-1234573180,SUB-10000381,CUS-10255,2024-12-01,2024-12-15,60.13,0,5.9,66.03,66.03,2024-12-16,PayPal,Paid,2024-12-01
BILL-1234573181,SUB-10000381,CUS-10255,2025-01-01,2025-01-15,60.13,0,4.83,64.96,64.96,2025-01-05,PayPal,Paid,2025-01-01
BILL-1234573182,SUB-10000381,CUS-10255,2025-02-01,2025-02-15,60.13,8.94,7.51,76.58,76.58,2025-02-08,Credit Card,Paid,2025-02-01
BILL-1234573183,SUB-10000381,CUS-10255,2025-03-01,2025-03-15,60.13,0,7.12,67.25,67.25,2025-03-04,Bank Transfer,Paid,2025-03-01
BILL-1234573184,SUB-10000381,CUS-10255,2025-04-01,2025-04-15,60.13,37.65,10.6,108.38,108.38,2025-04-04,PayPal,Paid,2025-04-01
BILL-1234573185,SUB-10000381,CUS-10255,2025-05-01,2025-05-15,60.13,0,6.95,67.08,67.08,2025-05-15,PayPal,Paid,2025-05-01
BILL-1234573186,SUB-10000381,CUS-10255,2025-06-01,2025-06-15,60.13,0,6.35,66.48,66.48,2025-06-14,Check,Paid,2025-06-01
BILL-1234573187,SUB-10000382,CUS-10255,2024-01-01,2024-01-15,89.22,0,8.08,97.3,97.3,2024-01-12,Check,Paid,2024-01-01
BILL-1234573188,SUB-10000382,CUS-10255,2024-02-01,2024-02-15,89.22,0,8.86,98.08,98.08,2024-02-15,PayPal,Paid,2024-02-01
BILL-1234573189,SUB-10000382,CUS-10255,2024-03-01,2024-03-15,89.22,11.69,11.82,112.73,112.73,2024-03-05,Credit Card,Paid,2024-03-01
BILL-1234573190,SUB-10000382,CUS-10255,2024-04-01,2024-04-15,89.22,33.02,12.55,134.79,134.79,2024-04-03,Credit Card,Paid,2024-04-01
BILL-1234573191,SUB-10000382,CUS-10255,2024-05-01,2024-05-15,89.22,0,10.56,99.78,99.78,2024-05-04,PayPal,Paid,2024-05-01
BILL-1234573192,SUB-10000382,CUS-10255,2024-06-01,2024-06-15,89.22,23.38,13.48,126.08,126.08,2024-06-14,Check,Paid,2024-06-01
BILL-1234573193,SUB-10000382,CUS-10255,2024-07-01,2024-07-15,89.22,0,9.56,98.78,98.78,2024-07-06,PayPal,Paid,2024-07-01
BILL-1234573194,SUB-10000382,CUS-10255,2024-08-01,2024-08-15,89.22,0,8.63,97.85,97.85,2024-08-10,Bank Transfer,Paid,2024-08-01
BILL-1234573195,SUB-10000382,CUS-10255,2024-09-01,2024-09-15,89.22,39.07,12.8,141.09,141.09,2024-09-06,Bank Transfer,Paid,2024-09-01
BILL-1234573196,SUB-10000382,CUS-10255,2024-10-01,2024-10-15,89.22,19.49,10.12,118.83,118.83,2024-10-10,Bank Transfer,Paid,2024-10-01
BILL-1234573197,SUB-10000382,CUS-10255,2024-11-01,2024-11-15,89.22,0,8.32,97.54,97.54,2024-11-28,PayPal,Late,2024-11-01
BILL-1234573198,SUB-10000382,CUS-10255,2024-12-01,2024-12-15,89.22,0,9.11,98.33,98.33,2024-12-09,Bank Transfer,Paid,2024-12-01
BILL-1234573199,SUB-10000382,CUS-10255,2025-01-01,2025-01-15,89.22,16.79,10.16,116.17,116.17,2025-01-18,Credit Card,Paid,2025-01-01
BILL-1234573200,SUB-10000382,CUS-10255,2025-02-01,2025-02-15,89.22,0,9.07,98.29,98.29,2025-03-01,PayPal,Late,2025-02-01
BILL-1234573201,SUB-10000382,CUS-10255,2025-03-01,2025-03-15,89.22,0,10.09,99.31,99.31,2025-03-04,Credit Card,Paid,2025-03-01
BILL-1234573202,SUB-10000382,CUS-10255,2025-04-01,2025-04-15,89.22,0,8.26,97.48,97.48,2025-04-05,Check,Paid,2025-04-01
BILL-1234573203,SUB-10000382,CUS-10255,2025-05-01,2025-05-15,89.22,0,9.29,98.51,98.51,2025-05-13,Bank Transfer,Paid,2025-05-01
BILL-1234573204,SUB-10000382,CUS-10255,2025-06-01,2025-06-15,89.22,0,7.48,96.7,null,null,null,Unpaid,2025-06-01
BILL-1234573205,SUB-10000383,CUS-10256,2025-02-01,2025-02-15,29.99,0,2.75,32.74,32.74,2025-02-14,PayPal,Paid,2025-02-01
BILL-1234573206,SUB-10000383,CUS-10256,2025-03-01,2025-03-15,29.99,0,3.16,33.15,33.15,2025-03-03,PayPal,Paid,2025-03-01
BILL-1234573207,SUB-10000383,CUS-10256,2025-04-01,2025-04-15,29.99,0,2.83,32.82,32.82,2025-04-08,PayPal,Paid,2025-04-01
BILL-1234573208,SUB-10000383,CUS-10256,2025-05-01,2025-05-15,29.99,0,2.95,32.94,32.94,2025-05-03,Check,Paid,2025-05-01
BILL-1234573209,SUB-10000383,CUS-10256,2025-06-01,2025-06-15,29.99,10.51,4.62,45.12,45.12,2025-06-06,Check,Paid,2025-06-01
BILL-1234573210,SUB-10000384,CUS-10256,2024-08-01,2024-08-15,95.72,24.45,12.57,132.74,132.74,2024-08-02,Bank Transfer,Paid,2024-08-01
BILL-1234573211,SUB-10000384,CUS-10256,2024-09-01,2024-09-15,95.72,0,8.82,104.54,104.54,2024-09-09,PayPal,Paid,2024-09-01
BILL-1234573212,SUB-10000384,CUS-10256,2024-10-01,2024-10-15,95.72,0,9.74,105.46,105.46,2024-10-08,Credit Card,Paid,2024-10-01
BILL-1234573213,SUB-10000384,CUS-10256,2024-11-01,2024-11-15,95.72,0,9.66,105.38,105.38,2024-11-18,Check,Paid,2024-11-01
BILL-1234573214,SUB-10000384,CUS-10256,2024-12-01,2024-12-15,95.72,36.97,15.55,148.24,148.24,2024-12-11,Bank Transfer,Paid,2024-12-01
BILL-1234573215,SUB-10000384,CUS-10256,2025-01-01,2025-01-15,95.72,0,8.63,104.35,104.35,2025-01-16,Bank Transfer,Paid,2025-01-01
BILL-1234573216,SUB-10000384,CUS-10256,2025-02-01,2025-02-15,95.72,0,8.76,104.48,104.48,2025-02-16,Bank Transfer,Paid,2025-02-01
BILL-1234573217,SUB-10000384,CUS-10256,2025-03-01,2025-03-15,95.72,12.53,9.65,117.9,117.9,2025-03-02,Check,Paid,2025-03-01
BILL-1234573218,SUB-10000384,CUS-10256,2025-04-01,2025-04-15,95.72,25.27,13,133.99,79.42,2025-04-30,Bank Transfer,Partial,2025-04-01
BILL-1234573219,SUB-10000384,CUS-10256,2025-05-01,2025-05-15,95.72,0,9.78,105.5,105.5,2025-05-15,Check,Paid,2025-05-01
BILL-1234573220,SUB-10000384,CUS-10256,2025-06-01,2025-06-15,95.72,25.66,10.78,132.16,132.16,2025-06-14,PayPal,Paid,2025-06-01
BILL-1234573221,SUB-10000385,CUS-10257,2024-01-01,2024-01-15,0,0,0,0,0,2024-01-13,Bank Transfer,Paid,2024-01-01
BILL-1234573222,SUB-10000385,CUS-10257,2024-02-01,2024-02-15,0,0,0,0,0,2024-02-04,Bank Transfer,Paid,2024-02-01
BILL-1234573223,SUB-10000385,CUS-10257,2024-03-01,2024-03-15,0,0,0,0,0,2024-03-08,Bank Transfer,Paid,2024-03-01
BILL-1234573224,SUB-10000385,CUS-10257,2024-04-01,2024-04-15,0,0,0,0,0,2024-04-06,Bank Transfer,Paid,2024-04-01
BILL-1234573225,SUB-10000385,CUS-10257,2024-05-01,2024-05-15,0,0,0,0,0,2024-05-14,PayPal,Paid,2024-05-01
BILL-1234573226,SUB-10000385,CUS-10257,2024-06-01,2024-06-15,0,0,0,0,0,2024-06-14,Credit Card,Paid,2024-06-01
BILL-1234573227,SUB-10000385,CUS-10257,2024-07-01,2024-07-15,0,0,0,0,0,2024-07-06,PayPal,Paid,2024-07-01
BILL-1234573228,SUB-10000385,CUS-10257,2024-08-01,2024-08-15,0,0,0,0,0,2024-08-06,Bank Transfer,Paid,2024-08-01
BILL-1234573229,SUB-10000385,CUS-10257,2024-09-01,2024-09-15,0,0,0,0,0,2024-09-10,Credit Card,Paid,2024-09-01
BILL-1234573230,SUB-10000385,CUS-10257,2024-10-01,2024-10-15,0,0,0,0,0,2024-10-08,PayPal,Paid,2024-10-01
BILL-1234573231,SUB-10000385,CUS-10257,2024-11-01,2024-11-15,0,0,0,0,0,2024-11-08,Bank Transfer,Paid,2024-11-01
BILL-1234573232,SUB-10000385,CUS-10257,2024-12-01,2024-12-15,0,0,0,0,0,2024-12-06,Bank Transfer,Paid,2024-12-01
BILL-1234573233,SUB-10000385,CUS-10257,2025-01-01,2025-01-15,0,0,0,0,0,2025-01-13,Check,Paid,2025-01-01
BILL-1234573234,SUB-10000385,CUS-10257,2025-02-01,2025-02-15,0,0,0,0,0,2025-02-15,PayPal,Paid,2025-02-01
BILL-1234573235,SUB-10000385,CUS-10257,2025-03-01,2025-03-15,0,0,0,0,0,2025-03-11,Bank Transfer,Paid,2025-03-01
BILL-1234573236,SUB-10000385,CUS-10257,2025-04-01,2025-04-15,0,0,0,0,null,null,null,Unpaid,2025-04-01
BILL-1234573237,SUB-10000385,CUS-10257,2025-05-01,2025-05-15,0,0,0,0,0,2025-05-09,Check,Paid,2025-05-01
BILL-1234573238,SUB-10000385,CUS-10257,2025-06-01,2025-06-15,0,0,0,0,0,2025-06-05,PayPal,Paid,2025-06-01
BILL-1234573239,SUB-10000386,CUS-10258,2024-01-01,2024-01-15,152.71,0,14.81,167.52,167.52,2024-01-03,Check,Paid,2024-01-01
BILL-1234573240,SUB-10000386,CUS-10258,2024-02-01,2024-02-15,152.71,31.8,19.08,203.59,203.59,2024-02-10,Credit Card,Paid,2024-02-01
BILL-1234573241,SUB-10000386,CUS-10258,2024-03-01,2024-03-15,152.71,0,16.2,168.91,168.91,2024-03-14,Check,Paid,2024-03-01
BILL-1234573242,SUB-10000386,CUS-10258,2024-04-01,2024-04-15,152.71,0,13.39,166.1,166.1,2024-04-14,Check,Paid,2024-04-01
BILL-1234573243,SUB-10000386,CUS-10258,2024-05-01,2024-05-15,152.71,0,12.92,165.63,165.63,2024-05-03,Credit Card,Paid,2024-05-01
BILL-1234573244,SUB-10000386,CUS-10258,2024-06-01,2024-06-15,152.71,9.78,15,177.49,177.49,2024-06-04,Bank Transfer,Paid,2024-06-01
BILL-1234573245,SUB-10000386,CUS-10258,2024-07-01,2024-07-15,152.71,0,13.75,166.46,166.46,2024-07-06,Credit Card,Paid,2024-07-01
BILL-1234573246,SUB-10000386,CUS-10258,2024-08-01,2024-08-15,152.71,43.88,19.85,216.44,216.44,2024-08-08,PayPal,Paid,2024-08-01
BILL-1234573247,SUB-10000386,CUS-10258,2024-09-01,2024-09-15,152.71,0,16.52,169.23,169.23,2024-09-14,Credit Card,Paid,2024-09-01
BILL-1234573248,SUB-10000386,CUS-10258,2024-10-01,2024-10-15,152.71,0,17.75,170.46,170.46,2024-10-02,Check,Paid,2024-10-01
BILL-1234573249,SUB-10000386,CUS-10258,2024-11-01,2024-11-15,152.71,0,17.95,170.66,170.66,2024-11-08,Check,Paid,2024-11-01
BILL-1234573250,SUB-10000386,CUS-10258,2024-12-01,2024-12-15,152.71,6.65,17.06,176.42,176.42,2024-12-14,Bank Transfer,Paid,2024-12-01
BILL-1234573251,SUB-10000386,CUS-10258,2025-01-01,2025-01-15,152.71,0,14.86,167.57,167.57,2025-01-07,Check,Paid,2025-01-01
BILL-1234573252,SUB-10000386,CUS-10258,2025-02-01,2025-02-15,152.71,0,14.9,167.61,167.61,2025-02-07,Check,Paid,2025-02-01
BILL-1234573253,SUB-10000386,CUS-10258,2025-03-01,2025-03-15,152.71,42.99,20.71,216.41,216.41,2025-03-11,Bank Transfer,Paid,2025-03-01
BILL-1234573254,SUB-10000386,CUS-10258,2025-04-01,2025-04-15,152.71,44.44,19.45,216.6,216.6,2025-04-06,Credit Card,Paid,2025-04-01
BILL-1234573255,SUB-10000386,CUS-10258,2025-05-01,2025-05-15,152.71,0,15.07,167.78,167.78,2025-05-04,Check,Paid,2025-05-01
BILL-1234573256,SUB-10000386,CUS-10258,2025-06-01,2025-06-15,152.71,48.49,19.51,220.71,220.71,2025-06-13,Check,Paid,2025-06-01
BILL-1234573257,SUB-10000388,CUS-10260,2024-01-01,2024-01-15,92.71,0,7.55,100.26,100.26,2024-01-11,Check,Paid,2024-01-01
BILL-1234573258,SUB-10000388,CUS-10260,2024-02-01,2024-02-15,92.71,20.6,10.78,124.09,124.09,2024-02-15,PayPal,Paid,2024-02-01
BILL-1234573259,SUB-10000388,CUS-10260,2024-03-01,2024-03-15,92.71,0,10.94,103.65,103.65,2024-03-17,PayPal,Paid,2024-03-01
BILL-1234573260,SUB-10000388,CUS-10260,2024-04-01,2024-04-15,92.71,27.33,10.41,130.45,130.45,2024-04-15,Check,Paid,2024-04-01
BILL-1234573261,SUB-10000388,CUS-10260,2024-05-01,2024-05-15,92.71,0,10.7,103.41,103.41,2024-05-08,PayPal,Paid,2024-05-01
BILL-1234573262,SUB-10000388,CUS-10260,2024-06-01,2024-06-15,92.71,0,9.34,102.05,102.05,2024-06-11,PayPal,Paid,2024-06-01
BILL-1234573263,SUB-10000388,CUS-10260,2024-07-01,2024-07-15,92.71,0,9.76,102.47,102.47,2024-07-07,PayPal,Paid,2024-07-01
BILL-1234573264,SUB-10000388,CUS-10260,2024-08-01,2024-08-15,92.71,0,10.42,103.13,103.13,2024-08-06,PayPal,Paid,2024-08-01
BILL-1234573265,SUB-10000388,CUS-10260,2024-09-01,2024-09-15,92.71,0,10.08,102.79,102.79,2024-09-07,Bank Transfer,Paid,2024-09-01
BILL-1234573266,SUB-10000388,CUS-10260,2024-10-01,2024-10-15,92.71,0,8.05,100.76,100.76,2024-10-06,Check,Paid,2024-10-01
BILL-1234573267,SUB-10000388,CUS-10260,2024-11-01,2024-11-15,92.71,0,8.26,100.97,100.97,2024-11-02,Bank Transfer,Paid,2024-11-01
BILL-1234573268,SUB-10000388,CUS-10260,2024-12-01,2024-12-15,92.71,0,10.44,103.15,103.15,2024-12-02,Check,Paid,2024-12-01
BILL-1234573269,SUB-10000388,CUS-10260,2025-01-01,2025-01-15,92.71,0,8.81,101.52,101.52,2025-01-10,PayPal,Paid,2025-01-01
BILL-1234573270,SUB-10000388,CUS-10260,2025-02-01,2025-02-15,92.71,0,9.57,102.28,102.28,2025-02-05,Check,Paid,2025-02-01
BILL-1234573271,SUB-10000388,CUS-10260,2025-03-01,2025-03-15,92.71,0,8.54,101.25,101.25,2025-03-06,Credit Card,Paid,2025-03-01
BILL-1234573272,SUB-10000388,CUS-10260,2025-04-01,2025-04-15,92.71,0,9.12,101.83,101.83,2025-04-06,Credit Card,Paid,2025-04-01
BILL-1234573273,SUB-10000388,CUS-10260,2025-05-01,2025-05-15,92.71,0,10.09,102.8,102.8,2025-05-13,PayPal,Paid,2025-05-01
BILL-1234573274,SUB-10000388,CUS-10260,2025-06-01,2025-06-15,92.71,0,8.58,101.29,101.29,2025-06-04,Check,Paid,2025-06-01
BILL-1234573275,SUB-10000390,CUS-10261,2025-01-01,2025-01-15,149.84,0,13.37,163.21,163.21,2025-01-08,Bank Transfer,Paid,2025-01-01
BILL-1234573276,SUB-10000390,CUS-10261,2025-02-01,2025-02-15,149.84,18.11,16.09,184.04,184.04,2025-02-13,Check,Paid,2025-02-01
BILL-1234573277,SUB-10000390,CUS-10261,2025-03-01,2025-03-15,149.84,0,16.46,166.3,166.3,2025-03-04,Check,Paid,2025-03-01
BILL-1234573278,SUB-10000390,CUS-10261,2025-04-01,2025-04-15,149.84,40.27,19.92,210.03,210.03,2025-04-04,Credit Card,Paid,2025-04-01
BILL-1234573279,SUB-10000390,CUS-10261,2025-05-01,2025-05-15,149.84,0,16.53,166.37,166.37,2025-05-02,Credit Card,Paid,2025-05-01
BILL-1234573280,SUB-10000390,CUS-10261,2025-06-01,2025-06-15,149.84,33.27,17.84,200.95,200.95,2025-06-12,PayPal,Paid,2025-06-01
BILL-1234573281,SUB-10000391,CUS-10262,2024-01-01,2024-01-15,130.8,18.46,15.03,164.29,164.29,2024-01-11,Check,Paid,2024-01-01
